FECHA_CORTE;CODIGO_ALUMNO;FECHA_NACIMIENTO;EDAD;SEXO;TALLER;LOCAL;DIAS;HORARIO;PERIODO;PRECIO_JESUS_MARIA;PRECIO_PUBLICO_GENERAL;PRECIO_TOTAL;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO
20240430;6a6d81846b902ad8f28c2877d03dece6850269024a66b7f0db9561d306fcecec;43958;8;MASCULINO;ÓRGANO;CASA DE LA JUVENTUD;LUNES - MIERCOLES;2:00 PM - 3:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6b14947ff2c4751df24c098cb2488518be6c2638ab0c683735501b11dacef260;43305;16;MASCULINO;TIRO CON ARCO;CONCHA ACÚSTICA;MARTES - JUEVES;8:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6bfd1ce2984b95d92bd9f6eaae0b3be2fb1f71eb23bd790f3038c101d81b35ca;43305;12;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6c4a841637c42b4a397be6f0f297e82ce323e8d056e5741c263f4e2ec565d39b;41670;4;FEMENINO;PREBALLET;CENTRO CULTURAL;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6c8d040d83fd60f1d7c1845d1c7026e31586ed4d6397c2c5ad56c7728ab3b62b;42487;7;FEMENINO;CANTO;CASA DE LA JUVENTUD;MARTES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6c8d040d83fd60f1d7c1845d1c7026e31586ed4d6397c2c5ad56c7728ab3b62b;42065;7;FEMENINO;CAJÓN;CASA DE LA JUVENTUD;LUNES - MIERCOLES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6cb2f59b7748147a3c62a18393ce22d49d8339cf4bb5087dd4ed13861018507d;42065;3;MASCULINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6cb2f59b7748147a3c62a18393ce22d49d8339cf4bb5087dd4ed13861018507d;42065;3;MASCULINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6cd5a10bf8317cbbb0a4d0505b944458574365c4ac555ceab57d32a24b56ec63;42599;5;MASCULINO;KARATE;CASA DE LA JUVENTUD;LUNES - MIERCOLES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6d27c9d93e5ee0d13b6fc28405d2d535bcc6c63c93f6453ab8b04bb7a262ee08;42220;5;MASCULINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6d392a9fb655c04d23326d62b07b485fc8dc6a66771bdb1bf20b4d47f23a91da;42216;17;FEMENINO;BÉISBOL;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6d39b9f0a6294c24a57da7cd6a6a7297640feada86df2a42b722d6d19c30ff71;44258;20;MASCULINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;8:00 PM - 10:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6d53846f91c8e67d8679008d3150cb6e45000fbd6632385f584262b385e38130;44258;11;MASCULINO;CLOWN;CENTRO CULTURAL;LUNES - MIERCOLES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6da0cc8bb5cd78babc33b217ee7b52b9173c6a89c0c0a458b4f2854016bf489c;25568;4;MASCULINO;ARTE;CASA DE LA JUVENTUD;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6db6cc870d42878644a0e049df53d4f605a588f1232d27ba70b7586154e21190;40807;11;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6e53829af94b512ff6cffbf08513fdab23a574bcdbda6196fbc5b7e5c63a9885;43747;7;MASCULINO;FUTBOL MIXTO;PARQUE PRÓCERES;LUNES - MIERCOLES;8:00 AM - 9:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6e7bddfb0fa6ba9970d1adca8a14c2852338f596a711ec9a24852dd90f0ae616;40511;11;FEMENINO;TIRO CON ARCO;CONCHA ACÚSTICA;MARTES - JUEVES;10:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6e7bddfb0fa6ba9970d1adca8a14c2852338f596a711ec9a24852dd90f0ae616;43625;11;FEMENINO;AJEDREZ;CASA DE LA JUVENTUD;MIERCOLES - VIERNES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6e7bddfb0fa6ba9970d1adca8a14c2852338f596a711ec9a24852dd90f0ae616;44436;11;FEMENINO;TENIS DE MESA;CASA DE LA JUVENTUD;MARTES - JUEVES;1:00 PM - 2:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6e843907d66fa3f369b0b948eed2140568036fea36f7954d3e344d7ee7e87dd3;41588;5;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6e9ad36936d125307bf866b5a156ee0e0ae1088100735413e2805aac12cf9ba7;41460;8;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6e9ad36936d125307bf866b5a156ee0e0ae1088100735413e2805aac12cf9ba7;40461;8;MASCULINO;KARATE;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6efc09d2fc3337099af8055a87cc01109eee54c9960dbde68bb05c55181c3ede;40461;12;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6efc09d2fc3337099af8055a87cc01109eee54c9960dbde68bb05c55181c3ede;40461;12;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6f61ae3a5c006f83ace6db85cf34196249f564c8a92e5645aabaf5668b6aa9ba;41138;9;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;6f9e4d85d020e0f9f30650b97ae5d2c7930a21f12d5c4935d9bebe7f8d708de8;41138;2;MASCULINO;ESTIMULACIÓN TEMPRANA;CASA DE LA JUVENTUD;MARTES;11:00 AM - 12:30 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6ffe169183330d12df0240c50b6b37abc07dd5ebcf3d02df7a586313836dc91d;41138;14;FEMENINO;SALSA Y BACHATA;CASA DE LA JUVENTUD;MARTES - JUEVES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;6ffe169183330d12df0240c50b6b37abc07dd5ebcf3d02df7a586313836dc91d;39979;14;FEMENINO;TENIS DE MESA;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;70655b0ef7e01a84696ab01a8b4bb6f8f07d4bb9377abf3ad3a0e47ae7ea744e;42894;6;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;70a1bda5181ec71bfcd6ff31d8639dc07de49db5af479d8be7dd1cf0332a4a3f;41164;6;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7103295c5114ed0f1eb8e373d44136004302f704f6f87bb939527c572fb2ec73;40753;3;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7103295c5114ed0f1eb8e373d44136004302f704f6f87bb939527c572fb2ec73;43444;3;FEMENINO;MARINERA;CASA DE LA JUVENTUD;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7103295c5114ed0f1eb8e373d44136004302f704f6f87bb939527c572fb2ec73;25568;3;FEMENINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7112da6020dc229629c0e5f30b7e95994571abb025aa177eb0d9c51f0370e4ed;25568;12;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;718a009afa520910c7f8c4c386ec168910dcdff400492b9b8ab9a16d43d51b6a;25568;12;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;5:00 PM - 6:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;71b3f5085adf97f4d4654aa20928ca7b31325e6ea8d9e237838b1806d0f7ec7e;40334;11;FEMENINO;KARATE;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;71c375b682f13f6a49a7ed478dc14697839588c585040ba39bcc4e4eb56c4b6b;40414;19;FEMENINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";LUNES - MIERCOLES;8:00 PM - 10:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;71e38feae7be9b8d655d55c4f234bd873489c9a4c8ca3ef90eb18bfa3f52834b;40414;9;MASCULINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;72622fbaacc5bea53463e5a57d590a819feb48d748b5c35ece7a839a1ba579f8;40414;3;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;72622fbaacc5bea53463e5a57d590a819feb48d748b5c35ece7a839a1ba579f8;45329;3;FEMENINO;MARINERA;CASA DE LA JUVENTUD;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;72afa6737c1ea7670de02ba40c29e66bd8436baa27c9d0add347e76ebf511684;42029;6;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;72afa6737c1ea7670de02ba40c29e66bd8436baa27c9d0add347e76ebf511684;42593;6;MASCULINO;KARATE;CASA DE LA JUVENTUD;LUNES - MIERCOLES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7348dcac9e807a7d78ea458b7b9bace06670a5ba6aa4431302766c5d6759df3c;40693;6;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;749daec2fbdffb6de819d111339a2a9dcc3a79027cdddc23adddbec8ae472c6c;43581;10;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;7506ddff9901344d8363130be7a62bc1e9aa0a739bfbc18198712b0716e32374;43581;16;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;75c3575fd48f276a3e3fa410c11f843765f433b64b6717b46436aa6906e34459;42179;6;FEMENINO;PREBALLET;CENTRO CULTURAL;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;75c3575fd48f276a3e3fa410c11f843765f433b64b6717b46436aa6906e34459;25568;6;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;75c451285d31ddd236bdde547ecaa1a632b4e74b28b824091d1f52f07d17e93e;25568;9;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;8:00 AM - 9:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;762b291398c19dd78b0ba676a4ab9d671df27716612dd2dc6c3ed48e913ee4df;25568;7;FEMENINO;PREBALLET;CENTRO CULTURAL;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;762b291398c19dd78b0ba676a4ab9d671df27716612dd2dc6c3ed48e913ee4df;38880;7;FEMENINO;CLOWN;CENTRO CULTURAL;LUNES - MIERCOLES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7677ba88dfaf59604cb8b69e745134a3bf252cfcc47432c309914c0a03e12eb3;43314;46;FEMENINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;8:00 PM - 10:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;767d8457803781b7155d37e32623d643e78a0fa4c6b9e76f1b3528eded2c1db0;40380;11;FEMENINO;BÉISBOL;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7683828e73e66b0788831a5f248c956a1d0c74d7551f542d6cfbaa10c9744312;25568;11;FEMENINO;TIRO CON ARCO;CONCHA ACÚSTICA;MARTES - JUEVES;10:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;76a579af86733c1d474c4464688ed480398f095bc372607980db6e3edb358e90;41964;5;MASCULINO;CAPOEIRA;CASA DE LA JUVENTUD;MIERCOLES - VIERNES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;76f63c7b8b1636e8dbcaba376fbf75c990291b6c9ff5f7e5ec158481e4db89ed;29798;26;FEMENINO;YOGA;PARQUE PRÓCERES;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;77125c0de27cf12238edb58cb87cc180fe47d069528b76f1563bf241448eb25e;39779;9;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7719354bf49aa2f0c4e42e31d3752bf6a2202d91cc108803e4e007c5322a04b2;39779;9;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7759042ce80fa133efcbd5d584286572b5746f580a394ff67405e19090fe6055;43244;15;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;77a2293f096e55e9460a29b28100bd06cb6620ca73b1d130bfcf48794d729733;42135;7;MASCULINO;BÉISBOL;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;77be467d7fe7c7e87f98f7405d7e8bad9ebf1c0565e75a69f3c5b4cca4c5de27;42135;13;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;78f59acbaee6e477b76940874d2adc619ef834a1ed024b374945c55aaf2d5b06;40626;10;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;3:00 PM - 4:00 PM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;792927962c363960adfac42b24f592852d06afb54c161f686fff1ec152841146;43116;14;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;79929431633bbd2e021d20cbb6c3770e1cc555dfc1b8ca0c6bd240bacdec1e9d;43213;11;FEMENINO;CANTO;CASA DE LA JUVENTUD;MARTES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;79ab97f8b0e878d01a1d82114bb0eb897df9bf06b17fa644f756ebaf8ba82db4;42854;14;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7a1da5f748168924959986f2683360c8a7c12b4d9f4250abe60f484584c16f20;41362;8;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7a1e2490bd6fbfa9dd9c52b457e51ebdb6636c3ebba61ea9add4dc3ceaa65f58;41362;3;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;0;200;200;LIMA;LIMA;JESUS MARIA;150113
20240430;7a9c3a07f56db8a8136ed0151c9e846ba522a2f1bbd7c1560122d11564a4a6f2;41362;12;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7abbf82c689980cb6b712a31784a66095fdfa6b4b5c6a0de3290d77801ee1d02;42760;8;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;7ac00ad26d6387e7766fda12ce474a1e2bd0f64c8f25872044d13eb16a533e7c;42078;14;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7acf3d65207824d0af7822106cd3da2f507098118364d955b522cf477dd70650;43669;11;MASCULINO;GUITARRA;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7aecf5bf9a357dbf48c3651dd1ed9c42bdc45cb460f1297267b86e09a0b0d72a;41053;13;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7afcc2e79b4b7cae66638ee241a1c7b9a44d1389a4c7508fb335043beaf1c1a3;43964;14;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7afcc2e79b4b7cae66638ee241a1c7b9a44d1389a4c7508fb335043beaf1c1a3;43964;14;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7b73ecb15394a3bbaed1e05e189c9e316d910633cd47aa3d3d1afecac2ab9398;43255;13;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7b83c4986e43d61c73fa0a98a6c491b492973ca1c3e213da66d8a7eefa09fdfa;43255;5;FEMENINO;AJEDREZ;CASA DE LA JUVENTUD;MIERCOLES - VIERNES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7b83c4986e43d61c73fa0a98a6c491b492973ca1c3e213da66d8a7eefa09fdfa;43255;5;FEMENINO;CANTO;CASA DE LA JUVENTUD;MARTES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7b83c4986e43d61c73fa0a98a6c491b492973ca1c3e213da66d8a7eefa09fdfa;43119;5;FEMENINO;DANZAS FOLCLÓRICAS;CENTRO CULTURAL;VIERNES;9:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7b88c824dd0a16367fab57b2968d9a3ea77f397891839f3566d121e406fe9746;43725;14;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7bb01dd1e900855e3e379de45d12aafbe48a0e09a019da566e7326bf449b0af5;43725;14;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;6:00 PM - 7:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7bd5fd5b0f3c514b10d1703804792bd60fe0b9ff2eee65cf4ffe7dea207f6d7c;42649;7;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7d4042fb54bffd838ceadedbf26ab9c22956783fb402f5677e8ed0bd733c7895;41704;19;MASCULINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;8:00 PM - 10:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7f083b2ebe151f0e14f8e53ca118bb2bdbf2cd4715e7e2c7b70fc813ced108eb;43285;42;FEMENINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;8:00 PM - 10:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;7f2ce62f0fd62475d0ad21c6c7c7ef3504b3a32f83f3369ce060eca442be8bb7;43285;19;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7f4842498d040102f561330c2c0bf6ae8c05aa1112b83cc4d621b986e738db95;45522;7;MASCULINO;CLOWN;CENTRO CULTURAL;LUNES - MIERCOLES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;7f4842498d040102f561330c2c0bf6ae8c05aa1112b83cc4d621b986e738db95;43285;7;MASCULINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;80290dd71afa7568541095f5b63e05d748b5439a8c6c80404824a9e612f42d3a;43285;7;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;80cd7289deed556efa03753147981f221a6f7e667798defee8a9c727aa3c08e3;44258;20;MASCULINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;8:00 PM - 10:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;80de1cb635e11a960ea0a6f990230f9247da90e99744b89ee0ed49fccd6dd492;44258;11;FEMENINO;TEATRO;CENTRO CULTURAL;LUNES - MIERCOLES;10:30 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;80e0548337e083b405acc51372081776135d99866df6755f4ac54ae46a8b0581;42051;9;FEMENINO;TEATRO;CENTRO CULTURAL;LUNES - MIERCOLES;9:00 AM - 10:30 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;80e0548337e083b405acc51372081776135d99866df6755f4ac54ae46a8b0581;42051;9;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;81bf64bc318614fdf31753f304d372ae0b114688b25920269ca01cf98993dce1;42830;13;FEMENINO;CLOWN;CENTRO CULTURAL;LUNES - MIERCOLES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;82d45f93852fdbb56340f600afa5e59f7926350186cf1a1b81bfcd62c7ccd699;42830;9;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;82e4b8f9b7e6988109bdddcdf0795f4cd03e65473f357fee1768193f5cf07286;43223;10;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;83347a1557b1c2bae8608ef996955ec0d15cfba3b2e5eddbf256dc199b03f385;41259;4;MASCULINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;8476f9d327d8b7bc197c51869ac9e1d1acb132e76d3082568ce6702e8947713e;43150;10;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
